content_file,record_id,title,word_count,text_sha256,duplicate_text_of,covered_topic,substantial,review_score
Bloodmoon.esm,bk_snowprince,Fall of the Snow Prince,1093,01c73c2218600a346b23bd22daf25b8c1f5e26e44d507b77377090e942673a1a,,,True,3
Morrowind.esm,BookSkill_Enchant1,Feyfolken I,1432,db1e13eebd70e823cbee5745b33fb0197b46c0d07d577b3744f156da5f80ab75,,,True,3
Morrowind.esm,BookSkill_Conjuration1,Feyfolken II,1626,70eac766624400fdcd517005314882cc33f4809cccf02fc760e7f660a356c9b7,,,True,3
Morrowind.esm,BookSkill_Conjuration2,Feyfolken III,1730,119900b343664685585708fe4b1258a566def47bd0e4a52498a4c1157c1c7cff,,,True,3
Morrowind.esm,bk_charterFG,Fighters Guild Charter,269,2a323d2b032af1f21244b70adfa7220ebb6ebd8b68ef8a8f9482f773e5baa34c,,,True,3
Tribunal.esm,bk_suicidenote,"For Shara, on my death",127,2718a8b373b60caaee03d96a2e173418b65ef9918f36c4bfa6bc74fbd8bd2ec1,,,True,3
Morrowind.esm,bk_fragmentonartaeum,Fragment: On Artaeum,582,a0343d6dd752c198fe13b5ce1bc18e2f1f4155bd2d8645c0133b43cf6365d1ab,,,True,3
Morrowind.esm,bk_frontierconquestaccommodat,"Frontier, Conquest...",477,ae3f348f79d8c25d86b5c22bfbf3e4f706a38d9fb271c99653c450d02da89198,,,True,3
Morrowind.esm,bk_galerionthemystic,Galerion The Mystic,393,8f6ba5239ea6caa0b4e61f6bf39bf69d1a2cac827a644fe242967c34e3040383,,,True,3
Morrowind.esm,bk_galur_rithari's_papers,Galur Rithari's Papers,316,bf23b0de3d81172940236ef8a26735b2d654b5660a773e7950e0ef83d936d1a6,,galur_rithari_s_papers,True,3
Morrowind.esm,bk_uleni's_papers,Ghost-Free Papers,130,8a1b0c2d3cff056c5059fa6a65dbdca5058a097586e527388a87e1148ae685bc,,,True,3
Tribunal.esm,bk_graspingfortune,Grasping Fortune,443,f0c19488483632338958d38038f20219b9ddd5f6cb3b101d52afbb1a531d80c7,,,True,3
Morrowind.esm,bk_guide_to_ald_ruhn,Guide to Ald'ruhn,568,950bb71a70f508daf4cc51fdba21d7d84f6b1bd27b136b441810222cb46d19c7,,,True,3
Morrowind.esm,bk_guide_to_balmora,Guide to Balmora,465,30c07dffd1b553a8ca516b7395b2cd3430c0c22e3fd6dc998fa4b6c24ddd5b93,,,True,3
Morrowind.esm,bk_guide_to_sadrithmora,Guide to Sadrith Mora,503,0331449d2ee5d222d3ba0cf02e7ef6354b0c29c8e019d52878fe14cd8900f5ec,,,True,3
Morrowind.esm,bk_guylainesarchitecture,Guylaine's Architecture,246,22aaa6ddddb2361ea4c414371f80fde51dacfe5b5a4cd55f67b904dd15ec0992,,,True,3
Morrowind.esm,bookskill_heavy armor1,Hallgerd's Tale,1130,4f87078415c7404f3b90630d90e347a9702bb13cd33f806d958d16aae8e2aad6,,,True,3
Morrowind.esm,bk_hanginggardenswasten,Hanging Gardens...,157,72ca5a266160bd8afb01034e87f983b62199f4bb7665efea4da8d5aae160a012,,hanging_gardens,True,3
Tribunal.esm,bk_bartendersguide,Hanin's Wake,210,adec5e5cb7e634cdbbc12b8e1f1db753d7853ea31e084d37e03fdde59637925b,,,True,3
Morrowind.esm,bk_a1_2_antabolistocosades,Hasphat's notes for Cosades,134,b499d5c7960f7374bb12577440232ed9d31bf7c341fd0c90dd9f8dc7ba8b12df,,,True,3
Morrowind.esm,bk_HomiliesOfBlessedAlmalexia,Homilies of Blessed Almalexia,592,de850184255edcc3f289337c54bc4d2622fa55584a767c928c77be0bf54946ea,,,True,3
Morrowind.esm,bk_honorthieves,Honor Among Thieves,407,e306c8fb8a2755fee5559d27cba22ad380dfcc70171f0a34072cec8c142fb2c0,,,True,3
Morrowind.esm,bk_hospitality_papers,Hospitality Papers,305,221165b723f54f3f4e0298e64377df7c405b7fb3f5b93f37ac2e829b7e7c564d,,,True,3
Morrowind.esm,bookskill_heavy armor4,How Orsinium Passed to the Orcs,1229,cf9ca1ec06e05aa1b29898702d220dec660fb5c5c3bad46ca18b437f1ac9aa13,,,True,3
Morrowind.esm,BookSkill_Light Armor2,Ice and Chiton,1512,39f95599dcfa4f13439dc28b5769c364e321a9a2657a4528293bdc82ff90b180,,,True,3
Morrowind.esm,bookskill_illusion3,Incident in Necrom,1413,1526165aa5931fa8934c1585f6e0947cae8b5745a97dda7abfdbfa8a316e407a,,,True,3
Morrowind.esm,bk_InvocationOfAzura,Invocation of Azura,674,f0e285e8fee2160bb7d468bc9abb781cd82cb2439f386f540d25f2c159e53c7b,,,True,3
Morrowind.esm,bk_notes-kagouti mating habits,Kagouti Mating Habits,109,be4ff3a43de66b51daec341dfcff70f8519b354090dc45e37212bd09765fac00,,,True,3
Morrowind.esm,bk_kagrenac'stools,Kagrenac's Tools,612,48b140f6215cd25fc2dac70807ee26f930301674490a74c06ec23293058d4e49,,kagrenacs_tools,True,3
Morrowind.esm,BookSkill_Armorer2,Last Scabbard of Akrash,1748,6768346cc214497163b98befd4d5f7e422693995c92b199f99f29ca82a4cd987,,,True,3
Tribunal.esm,bk_legionsofthedead,Legions of the Dead,388,e7b53e598fc53539f9bd8faec000b72707fe9b202cdfb7b8c69d4431f71e49b2,,,True,3
Tribunal.esm,bk_LivesOfTheSaints,Lives of the Saints,583,0e94d334c283a2105f95d4d1ce44f39e4dc05e832649177f4d67fbdb6667d25c,,,True,3
Morrowind.esm,bookskill_light armor3,Lord Jornibret's Last Dance,566,744fdbc0e244e2bd7b367e6259c7c1fcf00bb6ca5f0f740a3c57c039bea865fb,,,True,3
Morrowind.esm,bk_charterMG,Mages Guild Charter,242,b7189444e9c2b829c0b0377205c2cd2bc34f432cbd14ddcf2935f54fa397c567,,,True,3
Morrowind.esm,bookskill_hand to hand5,Master Zoaraym's Tale,1161,254fc0c885907d72fe999527550cf78f43006780576b64c031e519946bbb4bec,,,True,3
Morrowind.esm,bk_a2_2_dagoth_message,Message from Dagoth Ur,230,d86093c6fa9cdaea8136b44e101e609cca3110d28a5af529b2199aaa796c7689,,,True,3
Bloodmoon.esm,bk_MixedUnitTactics,Mixed Unit Tactics v1,725,2a4e6149388898963d766ec1b71d2e733e2b7d4f45a1754586b08676909992fb,,,True,3
Morrowind.esm,BookSkill_Acrobatics5,"Mystery of Talara, Part 1",2082,5fd5b1942d5917e04f30084eb0974af88de25ed13389cd786aa53ef9f7869782,,,True,3
Morrowind.esm,BookSkill_Restoration5,"Mystery of Talara, Part 2",1430,7ffa67b3f8f534901c3b3664ab281fcde42d607d3acff36e94d8597705130b85,,,True,3
Morrowind.esm,BookSkill_Destruction5,"Mystery of Talara, Part 3",1788,5682b596c2c653ecae4cf6f60241407fca20107e702160ca789d898494d36f6b,,,True,3
Morrowind.esm,bookskill_illusion5,"Mystery of Talara, Part 4",1820,8eb77e932642c22c22826aead042c028cd78d0ae64d8e64136b75077825fb071,,,True,3
Morrowind.esm,bookskill_mystery5,"Mystery of Talara, Part 5",1584,00a6d88ebee5050854bad632102ad94d98c071a295ebbff3b073e3144b6e6b48,,,True,3
Morrowind.esm,bk_Mysticism,Mysticism,441,41c818799a77aed92b134db306281f02da29390bf79108097201c1ebebdd5460,,mysticism,True,3
Morrowind.esm,bk_NGastaKvataKvakis_c,N'Gasta! Kvata! Kvakis!,171,d640323bdb86e888dccbf9875c23d071660cd1fd59d614557363ce8069d708b6,,,True,3
Morrowind.esm,bk_a1_4_sharnsnotes,Nerevarine cult notes,617,403935e3163f164bd02fc8d2b650c2029833ac509b5a7e770695849251b6f652,,,True,3
Morrowind.esm,bookskill_blunt weapon3,Night Falls On Sentinel,1177,5c074d511290db9543b428fbf6cc22c08083f5c2d97a97938a0b1fd203eea425,,,True,3
Morrowind.esm,bk_A1_7_HuleeyaInformant,Notes from Huleeya,604,e3d827b2d33275c22b3cdc05ed235c89e83df1ccc438fec7ce294f88142c7153,,,True,3
Morrowind.esm,bookskill_restoration2,Notes on Racial Phylogeny,412,b060eef169600c2771458ed3d19e5e30d64f7e87831c2f10c8f7da767fb2fe84,,,True,3
Tribunal.esm,book_dwe_boom00,Old Dwemer Book,25,fdebcc62b3de929e94f0f01ff5039c4c7aeef121b4b23c656911cae1eff34fe3,,,False,3
Tribunal.esm,book_dwe_cogs00,Old Dwemer Book,25,3d515d6afd9bc7158c34b04be08ac6753309ed3ef360a25328c92c87a8aec905,,,False,3
Tribunal.esm,book_dwe_mach00,Old Dwemer Book,23,f22dc000096782fde0d7dc4b6677de978074656ddd40960c2ca956d5b31d82bf,,,False,3
Tribunal.esm,book_dwe_metal_fab00,Old Dwemer Book,24,97749c42561b2d283a6e5297685e426f40af6609290211d4f97fda8e61ebd602,,,False,3
Tribunal.esm,book_dwe_pipe00,Old Dwemer Book,23,aea9aa0381bb154d18bbd6465ae78e5ec71e8b08de382f87477fecd7ce4ba9d5,,,False,3
Tribunal.esm,book_dwe_power_con00,Old Dwemer Book,24,5a9a92116c040167fdcd0773ae28007d018f4372b4eb2df14ed644fa4cb76c7b,,,False,3
Tribunal.esm,book_dwe_water00,Old Dwemer Book,25,db0c16eff6a8fda7ff66681c9b6fe789915df1026ebca27f8c06f7a2d8390d03,,,False,3
Morrowind.esm,bk_ordolegionis,Ordo Legionis,284,4f40627115cae208874e4b34806cbb2489fcb4cd97b7a767498d87866e043f3f,,,True,3
Morrowind.esm,bk_a1_1_caiuspackage,Package for Caius Cosades,617,ed782d6496c9fffa96f79703e0c3feaba7c2ad2fc99b60d31e5146dac625f9ca,,,True,3
Morrowind.esm,bk_ILHermit_Page,Page from History of the Empire,14,5e726aa218000b710496ddf591735abac4f07a8d2471c751b80dd645ab06d6b8,,,False,3
Morrowind.esm,bookskill_illusion4,"Palla, Book I",1856,8b63948c626dd8dd162e2420eaee8bd40e951c952ff89d1829c7b00e1f96e247,,,True,3
Morrowind.esm,bookskill_enchant3,"Palla, Book II",2035,104578339f78854493162989e3694b5e1fa14ba204d567f48ae82d899c81d4c9,,,True,3
Morrowind.esm,bk_6thhouseravings,Parchment with Scrawlings,134,6274ab8e3cacb6cdb580adbfa4b6483b041807e0f7fcce72793cb6cafae6da78,,,True,3
Morrowind.esm,note_Peke_Utchoo,Peke Utchoo's last words,283,716794491163f45e43de83077872c49bea893ad77a456b7b06849e04fa355581,,,True,3
Morrowind.esm,bk_vivecs_plan,Plan to Defeat Dagoth Ur,1672,7921d7a150a3c238c4d7956f745308e2627e720e25207cdce4aa130852ce8900,,,True,3
Morrowind.esm,bk_poisonsong1,Poison Song I,2003,29bb998671adf9b0ddc0c8bec508e09c18e86dad77cb01d0cb0f6a03c17c38e7,,,True,3
Morrowind.esm,bk_poisonsong2,Poison Song II,1245,2ae38d628ed2a87cb8c80b04b2d22bff8598c7b270f8e926a05381cf1b3474ac,,,True,3
Morrowind.esm,bk_poisonsong3,Poison Song III,1558,f5f6bd674647a59f77b0f7b1818890734166fc077426e6dce20a09d191071962,,,True,3
Morrowind.esm,bk_poisonsong4,Poison Song IV,1101,c3f3b3c0c37ca025789012f76655d58169dfd6ba1ec8044229bf1981e1e99cc1,,,True,3
Morrowind.esm,bk_poisonsong5,Poison Song V,1862,6419faddbf3386c80fb2a3ae99b43c637acbfcbe5d20e37a613514fb372f8479,,,True,3
Morrowind.esm,bk_poisonsong6,Poison Song VI,1335,b560f8784a7b68633116fcc9ca2daa1b43a62cc1be1df3a55a5d9869eab6b3db,,,True,3
Morrowind.esm,bk_poisonsong7,Poison Song VII,1331,c63ae338866e78519d19d3c962a6c6d871c90a7e5210566c2a34b887b3561962,,,True,3
Morrowind.esm,bk_progressoftruth,Progress of Truth,753,ff90de42aff5a972a1a71234daba0e087b3a1aabef22431a0a5540d13612cb5f,,progress_of_truth,True,3
Morrowind.esm,bookskill_acrobatics1,Realizations of Acrobacy,1111,29a3b8d040bfbd63ee8acb88dbc78ac15bed8c0262e03308177420c1c76f729e,,,True,3
Morrowind.esm,bk_redbook426,Red Book of 3E 426,350,e95340f72c467f58035ea7d6dc5ca300e4666e846805f236c9332367c42fd91c,,,True,3
Morrowind.esm,bk_redorancookingsecrets,Redoran Cooking Secrets,172,fd731cf6bfe8b6fd9d22c2e57610fd74d77b14485fe6cbf1445c6f31ff8163d2,,,True,3
Morrowind.esm,bk_reflectionsoncultworship...,Reflections on Cult Worship,407,df32b831e4f99a22df2159007128eeae30efb7b356740260ab2f38fc5425ad22,,,True,3
Morrowind.esm,bookskill_destruction2,Response to Bero's Speech,832,ddb1e9ca8b60b54b0bd52a8802f398f7bb809b16486c4a178a5bd082640ebafe,,,True,3
Tribunal.esm,bk_SaryonisSermons,Saryoni's Sermons,382,8da800afbc2aa462233b51cfdab2c06d6559e9df571f29115ec89e61d9097456,,saryoni_s_sermons,True,3
Morrowind.esm,bk_saryonisermonsmanuscript,Saryoni's Sermons Manuscript,321,bd37ebd1c0ddd765b1e56f62ef6fc0560d42b197f5e8c95d4cd110d7a2dbe623,,,True,3
Morrowind.esm,sc_summongoldensaint,Scroll of Summon Golden Saint,1,9268de44429ec8d8dda1df5dbc618aba441f7991090e0d9a658092e1b9befe83,,,False,3
Morrowind.esm,sc_Tyronius,Scroll of Tyronius,381,ac38665df77e4d610b11ed24bcab0212daf066d2bbcbe38503d6e7479ed28d78,,,True,3
Morrowind.esm,bk_SecretsDwemerAnimunculi,Secrets of Dwemer Animunculi,0,,,,False,3
Morrowind.esm,bk_sharnslegionsofthedead,Sharn's Legions of the Dead,392,cee3c5bd232456cb41a22dfec859fb538743eb886ff4525c1f9b648d88f756aa,,,True,3
Morrowind.esm,bookskill_illusion2,Silence,737,7648970c7f8d4e73a4b2fe2b8196ce351ff79fd1101e45f542e5ebf9607f8c91,,,True,3
Morrowind.esm,bookskill_spear1,Smuggler's Island,936,49d442f4d10e99d01465c589246b596152ee65eaa20ebecf56ec313465d2b2ff,,,True,3
Morrowind.esm,BookSkill_Alchemy3,Song of the Alchemists,462,6b7b00a2f7fa0b13bb30329377580e907eb25dfb4b520c8a8881845bda8dff99,,,True,3
Bloodmoon.esm,bk_Sovngarde,"Sovngarde, a Reexamination",616,89f5669168f1baa8004d294703c9f03211ff3a4fa56351168d6b6f7cec6fe9bf,,sovngarde_a_reexamination,True,3
Morrowind.esm,bookskill_security5,Surfeit of Thieves,1267,2058f03bb0b4dce44f10db60c14a64f885fc911952eba09f8ba6c9bd9ae9738f,,,True,3
Morrowind.esm,bk_TalMarogKersResearches,Tal Marog Ker's Researches,545,0227cbeb94aa922b6c870fc470090f5a490c02edbecfd5e77cf95537c325667d,,,True,3
Morrowind.esm,bk_AffairsOfWizards,The Affairs of Wizards,390,07512d2a872dd87a9fc917c460dcbcaf73f5a5e472117694f4b84d1885b8e904,,,True,3
Tribunal.esm,bk_AlchemistsFormulary,The Alchemists Formulary,700,60668bb0c762cb18a429c1d917d3e8b7802967b3a3400ad9aa0ed1e0c68e07b6,,,True,3
Tribunal.esm,bk_Anticipations,The Anticipations,466,4a6a5d578a07d0610f0fb6bbefda8b892e360e235c07dce82857923507ff2ff2,,,True,3
Morrowind.esm,BookSkill_Armorer1,The Armorer's Challenge,1069,9f77e0da9d195e314967bd89cb9a16e8de98e8cb5ce1f28bbaebcd612898caf4,,,True,3
Morrowind.esm,bookskill_destruction4,The Art of War Magic,670,66c84181bc7f618e594199059c8b0495b89d110b6e78dcb10a999c32bd3d5dd6,,,True,3
Morrowind.esm,bookskill_axe2,The Axe Man,1057,2bd912416d3c5d35724a2b08f39ac7c76fba8d16d7e9c6ef24952009c18fdb47,,,True,3
Morrowind.esm,bk_vivec_no_murder,The Battle of Red Mountain,1861,0b1984d95fee6dd190638dac4aa6e88f88938276033dbbf4411afeeba4e70a03,,battle_of_red_mountain,True,3
Morrowind.esm,BookSkill_Acrobatics4,"The Black Arrow, Volume 1",1427,03ec76794866ff2cde1585105e01628924839af4a8e00f47fd18fc5f15cc9efb,,,True,3
Morrowind.esm,bookskill_marksman5,"The Black Arrow, Volume II",1470,9323b101c1e6add7c00d8feca13628cffd3242660421ddcb45327edd3247714a,,,True,3
Morrowind.esm,bk_BlackGlove,The Black Glove,208,5647d0bb17b2ac5c99a79208f72bac8653004c792f39d0739d11b13d104e4f53,,,True,3
Tribunal.esm,bk_BookDawnAndDusk,The Book of Dawn and Dusk,332,59323350000e1201e5ff93777da5ac7638be334ae15d148f2c03ea77748fed2e,,,True,3
Morrowind.esm,bk_BrothersOfDarkness,The Brothers of Darkness,731,129ded3ac1016a2e46b69835d0eacf9cc6d3cec8f4b19bcc4695b24a70915337,,,True,3
Morrowind.esm,bookskill_mercantile1,The Buying Game,540,344eea092a74056a0990dbcc322161575a392cf3d9e800ccb2a26f0509434d8e,,,True,3
Morrowind.esm,BookSkill_Alchemy2,The Cake and the Diamond,1174,fc4673d27113d0c960b48ea61d72cb6db0a00a09547d6f20bfb2c3b01a24c9f5,,,True,3
Morrowind.esm,bk_ChangedOnes,The Changed Ones,205,d9728dbab0df2d9641361aa3a4e9f4f6885387b2cfa832ac74dc2a1a61298b2b,,,True,3
Tribunal.esm,bk_commontongue,The Common Tongue,560,cc0b6db118a04cb0c36b3c7bcb82840fe523c57eb4c3fd30f5ad0f4759edb023,,the_common_tongue,True,3
Tribunal.esm,bk_commontongue_irano,The Common Tongue: Irano's copy,588,b85f33aecf3841825fd2825fad20fed8d330dd5e7df9c1e4d3c1368568b2b817,,,True,3
Morrowind.esm,bk_DoorsOfTheSpirit,The Doors of the Spirit,221,9ca24c012895a93e778b510320a92b9f3b92f1c1ae66aac627ad0c13d4d5b36c,,,True,3
Morrowind.esm,BookSkill_Security3,The Dowry,1072,e0fa49c85bd9725333a17e7b44a2f51c37038c3c6812ef2767a36143d9f7ce78,,,True,3
Tribunal.esm,bk_easternprovincesimpartial,The Eastern Provinces...,441,7bd3c05c2e01730f4c76269a7695fd4d391e8b814a1a54875387f3d2a2de497d,,,True,3
Morrowind.esm,bookskill_enchant5,The Final Lesson,1115,74cd24e1cfff9a803d9db86adddcd1d3b7633b2ca773b1ae1df3910bdaedbd53,,,True,3
Tribunal.esm,bk_firmament,The Firmament,614,4f947fc0165a7d3047bcdc4ccb85b121d2b690e4487b42d59bf2cc55813f864e,,,True,3
Morrowind.esm,bookskill_mysticism1,The Firsthold Revolt,1786,dbd52ef3a274c50078742594041bd62ec5276092f09bf8366aaadc51e5878310,,,True,3
Bloodmoon.esm,bk_five_far_stars,The Five Far Stars,131,de241c21fa9e3dd24011daf2612a81392dd1bebf24de5751150517b5be8d9696,,,True,3
Morrowind.esm,bookskill_restoration3,The Four Suitors of Benitah,1690,710c81e0823d68d6439360cc2fe972775ee37223956f885293f2999b25839b8f,,,True,3
Morrowind.esm,bookskill_marksman1,The Gold Ribbon of Merit,1060,91570466043b058b7623617125aae19485b6a1efab136b857cd2a1d01f1b544a,,,True,3
Morrowind.esm,bookskill_blunt weapon1,The Hope of the Redoran,1025,673e067ddce2d33f8a032c03a8981701c3fdeff91038a3a274fb98d4ec1e333f,,,True,3
Tribunal.esm,bk_playscript,The Horror of Castle Xyr,2242,4fb18931f2d3f4a4ec84c743c1908407e3d48d76741e481dfb875773b48cedd6,,,True,3
Morrowind.esm,bookskill_destruction1,The Horror of Castle Xyr,2243,21396b041cf12a75b04d295b31caf0e70f9193c4009bb2d401c8dceae43deca1,,,True,3
Bloodmoon.esm,bk_HouseOfTroubles_o,The House of Troubles,389,77985711ff641bd05cf54a98095e987c47f2347b2b9bd2ba54d60e2f821b5d7d,,house_of_troubles,True,3
Morrowind.esm,BookSkill_Blunt Weapon2,The Importance of Where,859,d6d0209fe2b134fe451eac8c7e63dda2dd2941a456d86573687b83adde80070c,,,True,3
Morrowind.esm,bk_LegendaryScourge,The Legendary Scourge,177,ea0c4ab48b9df4a98b537859ba29f0e5b65c7e11630212362c36ca5d7840d177,,,True,3
Morrowind.esm,bookskill_security1,The Locked Room,1163,8e72da34325e12153ca368344b3141bd7192efab17f6d9d304a075ad82313727,,,True,3
Morrowind.esm,bk_thelostprophecy,The Lost Prophecy,256,3384f8cf89592f027e7a2ea7b13580e8cb03107908b7d2c584daf9e87a8b973a,,the_lost_prophecy,True,3
Morrowind.esm,BookSkill_Alteration5,The Lunar Lorkhan,253,725a525b659e7a2ec1d3b15e8ebc5f8e467654dff3a76c9b7db9024d885b4bc7,,,True,3
Morrowind.esm,bk_lustyargonianmaid,The Lusty Argonian Maid,145,4dfc418e3309269d357c461d796067e31a25d056c0202512899c160af424468e,,,True,3
Morrowind.esm,bk_madnessofpelagius,The Madness of Pelagius,1274,f69e1326e0c065e0eff184483196e91a941b39f913ff351cb88e73a8f32b02ce,,,True,3
Morrowind.esm,bookskill_marksman4,The Marksmanship Lesson,1233,1691f1db61960aa75bc0de0a54ed38b05a3a82b32120b548f6cfb78d3aef29ad,,,True,3
Morrowind.esm,bookskill_block2,The Mirror,1534,780cee3c56f0ac83059e78ecbfc57b165674550bcc59af0ee654f9c8f3cba657,,,True,3
Morrowind.esm,bk_manyfacesmissinggod,The Monomyth,3055,9f90fa901cbdb721ea9dd22942dad4b1edc9a2872ab8d7897d0925fe4ef9d1d7,,,True,3
Morrowind.esm,bk_oldways,The Old Ways,653,54c93fd6743e3fa9bbbf6f534bdd379e944be9e4eb7b265f8ac768919e243737,,,True,3
Morrowind.esm,bk_PigChildren,The Pig Children,277,5758155cf4abbaff8dcd3ff3cde9f2428790343ca4907e3a7943a1f3c8df321b,,,True,3
Morrowind.esm,bk_PilgrimsPath,The Pilgrim's Path,1177,21fb5acf0da83a9c6b7036cd260eab8203a6eb69da02e0f47ed0eee8d7102e6d,,,True,3
Morrowind.esm,bk_PostingOfTheHunt,The Posting of the Hunt,777,87a3bf2979b817deb034f5a36deabac1d4fbf93c58ca8dcea1302e79e35a9cf2,,,True,3
Morrowind.esm,bookskill_hand to hand1,The Prayers of Baranat,930,a3d31d1953850a904e2350d33a2864da4c82360e22dad583cc2a453e2053181a,,,True,3
Morrowind.esm,BookSkill_Athletics1,The Ransom of Zarek,1483,d859e5f81bdcd2157b86e87a987cd4e7f95d6c2b4885930b283b6351e47833d2,,,True,3
Morrowind.esm,BookSkill_Light Armor1,The Rear Guard,1354,f07b4319ec6b271d6fb575226a29ea8c6fbbf6e05a4ff1f8abe6c2bb9954c09a,,,True,3
Morrowind.esm,bk_redbookofriddles,The Red Book of Riddles,180,35a36f79e0f5808224f70aa95c02d9c7ea97e28754416129669f931696a17b2e,,,True,3
Tribunal.esm,bk_tamrielicreligions,The Ruins of Kemel-Ze,3064,13125235288b484ddd56a2e1bd05113711174485afa57aa1492541833fd8ff7e,,,True,3
Morrowind.esm,BookSkill_Axe3,The Seed,1228,0f9e672eea810ade843a2ba46464b3fe8aae1bdd237460176f42b950820b3c77,,,True,3
Morrowind.esm,bk_thesevencurses,The Seven Curses,250,9a045adffad4d8eb97b7de58735f1e096933cb81b3825201e40f18d3cbdeb4f7,,the_seven_curses,True,3
Morrowind.esm,bk_a2_1_sevenvisions,The Seven Visions,173,df1bcfcabef3e424d040ce65ac466171d0980fde72baf80e333e00ec27776225,,the_seven_visions,True,3
Bloodmoon.esm,sc_GrandfatherFrost,The Song of Grandfather Frost,117,503e2c1699945936f0a3936af29314834e4f4673f2d928a68f55252fc8e947ea,,,True,3
Bloodmoon.esm,sc_unclesweetshare,The Song of Uncle Sweetshare,127,4df05684e54a1a70d3853293d079278205e1672900fbce34fbe8a99001e8cf5a,,,True,3
Bloodmoon.esm,bk_BM_Aevar,The Story of Aevar Stone-Singer,2245,34c6fefdaab9e4b77078a232ef6e907b56e7fe7ace52b31b14611b4ddcc2bdab,,,True,3
Morrowind.esm,bk_a2_1_thestranger,The Stranger,91,50fbb5e69807086487cb0e74eca9cd4a0ee152bc82517058db8d8471674cb9e6,,the_stranger,True,3
Morrowind.esm,BookSkill_Axe1,The Third Door,409,f26737886c6a7453d95f096d082b6e560907a3c5556772ef3da6ed3aaa83a60d,,,True,3
Morrowind.esm,bk_truenatureoforcs,The True Nature of Orcs,249,fd3e326697e9e87b196aaa9631e48ffb847213543f950ba49b0181603e753f1b,,,True,3
Morrowind.esm,bk_truenoblescode,The True Noble's Code,422,287257bbf892a8cd1283e02e38a98c1edc902fbce7b21a2152c73f769144b6b7,,,True,3
Morrowind.esm,bk_VagariesOfMagica,The Vagaries of Magicka,141,bb1379c3ea12c20e0b099dfc500e45838dc0fb04e78640f1086c25f479c24ca4,,,True,3
Morrowind.esm,bk_WaroftheFirstCouncil,The War of the First Council,295,858865e960c84a7e40cfabdbb283cd2655572c2725c01ca363e6f782c537522e,,,True,3
Morrowind.esm,bookskill_conjuration5,The Warrior's Charge,151,af8fd518805f9eb38428ac85e58e615d8dd6bb56223fe05a44e8c4d79cc498a7,,,True,3
Morrowind.esm,bk_wildelves,The Wild Elves,334,183f25a92de00bc0293401e808a84aa22c980042904cb9d5726c17903aab78e2,,,True,3
Morrowind.esm,bookskill_security2,"The Wolf Queen, Book I",2004,f9117b6d35b42b6583e36a319af4ed18acaf141e5229dfa2b550d96dc54ab7ca,,,True,3
Morrowind.esm,bookskill_hand to hand2,"The Wolf Queen, Book II",1320,0695a81b3e60070424aff1499bee4af81432ccc37c63ce1d7113b616228b1a0a,,,True,3
Morrowind.esm,bookskill_illusion1,"The Wolf Queen, Book III",1796,07253d074fb867ebfedad0aa1a13729259f01104da9090f344fd911996078e7b,,,True,3
Morrowind.esm,bookskill_mercantile2,"The Wolf Queen, Book IV",1588,13ea6072a40cf78672de03f91e9b4bf416c37c2d5ed953ab677bbc89c1d103f3,,,True,3
Tribunal.esm,bookskill_speechcraft2,"The Wolf Queen, Book V",1307,8483562b18b8af38d5bed8496b450f6496fd5c52b310b9b849bd5335f9cbf4f6,,,True,3
Morrowind.esm,bookskill_sneak1,"The Wolf Queen, Book VI",1065,ad92751d1aa22cd79f7d9b6b47bfc8a977d9e1736e86f9655b83680e2dbc8dd3,,,True,3
Morrowind.esm,bookskill_speechcraft4,"The Wolf Queen, Book VII",1354,2658091a8f46a7d3c566c76c1ca95867c36a9e6386e668ee8dfe098e828cd42b,,,True,3
Morrowind.esm,BookSkill_Enchant2,"The Wolf Queen, Book VIII",1541,20b986cd2dae39e4018fbc7a318c03fadedf92081e24440787b398351bf1f285,,,True,3
Morrowind.esm,bookskill_unarmored1,The Wraith's Wedding Dowry,1275,5c43e7057fada7671ea26e14415bc30f87f49fbc13dd7cbeb85ca7fadb98d585,,,True,3
Morrowind.esm,bk_yellowbookofriddles,The Yellow Book of Riddles,202,5ebd2170be4f4dce2ec48c1d6011090aa2bbfbcbccc0c5ed2f388ee91637a2c1,,,True,3
Morrowind.esm,bookskill_sneak4,Trap,1344,93cb16b8117823091dcf74debf7b0d4cbca1a07c52fad6df6c5535aec60d00b2,,,True,3
Morrowind.esm,bookskill_short blade1,Unnamed Book,1591,15edbb43d3da3916d922d4b09d54254b9de9e11fa9be9224050ebb420a577cd2,,,True,3
Morrowind.esm,bookskill_marksman3,Vernaccus and Bourlor,1576,42d523d1cbb3568147e9911b9a21296526c44d53953da884cf2115b08ec5c4a8,,,True,3
Morrowind.esm,bookskill_restoration1,Withershins,1560,f2a490a10d6db811fae764ee82489592f4ec5143c8ce3743381f6da0a924bcd7,,withershins,True,3
Morrowind.esm,BookSkill_Long Blade1,Words and Philosophy,1818,7236311eaaa873d90e4f3b436c56935adbe3bb4991615e7fd9cbd8e0dd01769b,,,True,3
Morrowind.esm,bk_wordsclanmother,Words of Clan Mother Ahnissi,1215,f7c4817075457fd7e38ea7ff647781277cd54c2a3f6cf278081422aa7b4ff27e,,,True,3
Morrowind.esm,bk_words_of_the_wind,Words of the Wind,122,e46aae9a4102f39f4410f3cabea5284d5ab51dc9948c46a90f4dd544254709ea,,,True,3
